agency,year,state,population,ORI,anti_american_indian_or_native_alaskan_nonviolent,anti_american_indian_or_native_alaskan_sexual,anti_american_indian_or_native_alaskan_total,anti_american_indian_or_native_alaskan_violent,anti_arab_nonviolent,anti_arab_sexual,anti_arab_total,anti_arab_violent,anti_asian_or_pacific_islander_nonviolent,anti_asian_or_pacific_islander_sexual,anti_asian_or_pacific_islander_total,anti_asian_or_pacific_islander_violent,anti_atheism_agnosticism_nonviolent,anti_atheism_agnosticism_sexual,anti_atheism_agnosticism_total,anti_atheism_agnosticism_violent,anti_bisexual_nonviolent,anti_bisexual_sexual,anti_bisexual_total,anti_bisexual_violent,anti_black_nonviolent,anti_black_sexual,anti_black_total,anti_black_violent,anti_buddhist_nonviolent,anti_buddhist_sexual,anti_buddhist_total,anti_buddhist_violent,anti_catholic_nonviolent,anti_catholic_sexual,anti_catholic_total,anti_catholic_violent,anti_eastern_orthodox_greek_russian_etc_nonviolent,anti_eastern_orthodox_greek_russian_etc_sexual,anti_eastern_orthodox_greek_russian_etc_total,anti_eastern_orthodox_greek_russian_etc_violent,anti_female_homosexual_lesbian_nonviolent,anti_female_homosexual_lesbian_sexual,anti_female_homosexual_lesbian_total,anti_female_homosexual_lesbian_violent,anti_female_nonviolent,anti_female_sexual,anti_female_total,anti_female_violent,anti_gender_non_conforming_nonviolent,anti_gender_non_conforming_sexual,anti_gender_non_conforming_total,anti_gender_non_conforming_violent,anti_heterosexual_nonviolent,anti_heterosexual_sexual,anti_heterosexual_total,anti_heterosexual_violent,anti_hindu_nonviolent,anti_hindu_sexual,anti_hindu_total,anti_hindu_violent,anti_hispanic_nonviolent,anti_hispanic_sexual,anti_hispanic_total,anti_hispanic_violent,anti_homosexual_gay_and_lesbian_nonviolent,anti_homosexual_gay_and_lesbian_sexual,anti_homosexual_gay_and_lesbian_total,anti_homosexual_gay_and_lesbian_violent,anti_jehovahs_witness_nonviolent,anti_jehovahs_witness_sexual,anti_jehovahs_witness_total,anti_jehovahs_witness_violent,anti_jewish_nonviolent,anti_jewish_sexual,anti_jewish_total,anti_jewish_violent,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_nonviolent,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_sexual,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_total,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_violent,anti_male_homosexual_gay_nonviolent,anti_male_homosexual_gay_sexual,anti_male_homosexual_gay_total,anti_male_homosexual_gay_violent,anti_male_nonviolent,anti_male_sexual,anti_male_total,anti_male_violent,anti_mental_disability_nonviolent,anti_mental_disability_sexual,anti_mental_disability_total,anti_mental_disability_violent,anti_mormon_nonviolent,anti_mormon_sexual,anti_mormon_total,anti_mormon_violent,anti_multi_racial_group_nonviolent,anti_multi_racial_group_sexual,anti_multi_racial_group_total,anti_multi_racial_group_violent,anti_multi_religious_group_nonviolent,anti_multi_religious_group_sexual,anti_multi_religious_group_total,anti_multi_religious_group_violent,anti_muslim_nonviolent,anti_muslim_sexual,anti_muslim_total,anti_muslim_violent,anti_native_hawaiian_or_other_pacific_islander_nonviolent,anti_native_hawaiian_or_other_pacific_islander_sexual,anti_native_hawaiian_or_other_pacific_islander_total,anti_native_hawaiian_or_other_pacific_islander_violent,anti_not_hispanic_nonviolent,anti_not_hispanic_sexual,anti_not_hispanic_total,anti_not_hispanic_violent,anti_other_christian_nonviolent,anti_other_christian_sexual,anti_other_christian_total,anti_other_christian_violent,anti_other_religion_nonviolent,anti_other_religion_sexual,anti_other_religion_total,anti_other_religion_violent,anti_physical_disability_nonviolent,anti_physical_disability_sexual,anti_physical_disability_total,anti_physical_disability_violent,anti_protestant_nonviolent,anti_protestant_sexual,anti_protestant_total,anti_protestant_violent,anti_sikh_nonviolent,anti_sikh_sexual,anti_sikh_total,anti_sikh_violent,anti_total_nonviolent,anti_total_sexual,anti_total_total,anti_total_violent,anti_transgender_nonviolent,anti_transgender_sexual,anti_transgender_total,anti_transgender_violent,anti_white_nonviolent,anti_white_sexual,anti_white_total,anti_white_violent
Las Vegas Metro Police Department,2002,Nevada,1153546,NV0020100,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,45,28,0,0,0,0,1,0,2,1
Las Vegas Metro Police Department,2003,Nevada,1189388,NV0020100,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,2,1,0,0,0,0,2,0,7,5,0,0,0,0,2,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,12,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,84,61,0,0,0,0,0,0,7,7
Las Vegas Metro Police Department,2004,Nevada,1239805,NV0020100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,10,0,11,1,0,0,0,0,2,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,71,52,0,0,0,0,0,0,6,6
Las Vegas Metro Police Department,2005,Nevada,1281698,NV0020100,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,7,0,0,1,1,0,0,0,0,4,0,10,6,0,0,0,0,1,0,4,3,0,0,0,0,0,1,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1,65,40,0,0,0,0,2,0,9,7
Las Vegas Metro Police Department,2006,Nevada,1315625,NV0020100,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,30,25,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,29,18,0,0,0,0,0,0,0,0,6,0,10,4,0,0,0,0,2,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,105,71,0,0,0,0,0,0,9,9
Las Vegas Metro Police Department,2007,Nevada,1341156,NV0020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,12,1,0,1,0,0,0,0,0,8,0,9,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,19,0,52,33,0,0,0,0,0,0,3,3
Las Vegas Metro Police Department,2008,Nevada,1353175,NV0020100,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,12,0,32,20,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,10,0,0,1,1,0,0,0,0,14,0,16,2,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,84,45,0,0,0,0,1,0,4,3
Las Vegas Metro Police Department,2009,Nevada,1416401,NV0020100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,2,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,27,0,0,0,0,0,0,2,2
Las Vegas Metro Police Department,2010,Nevada,1416401,NV0020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,5,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,3,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,52,29,0,0,0,0,0,0,0,0
Las Vegas Metro Police Department,2011,Nevada,1458474,NV0020100,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,7,0,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,0,0,0,0,0,2,0,5,3,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,52,35,0,0,0,0,1,0,3,2
Las Vegas Metro Police Department,2012,Nevada,1479393,NV0020100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,10,0,0,0,0,0,0,0,0,6,0,8,2,0,0,0,0,4,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,73,50,0,0,0,0,1,0,5,4
Las Vegas Metro Police Department,2013,Nevada,1500455,NV0020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,0,7,3,2,0,3,1,5,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,65,45,0,0,0,0,1,0,9,8
Las Vegas Metro Police Department,2014,Nevada,1530899,NV0020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,15,0,0,0,0,0,0,2,2
Las Vegas Metro Police Department,2015,Nevada,1562134,NV0020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,41,30,0,0,0,0,1,0,3,2
Las Vegas Metro Police Department,2016,Nevada,1592178,NV0020100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,25,19,0,0,1,1,0,1,7,6
